cod_ine,provincia,municipio,lon,lat
27006000000,Lugo,Becerreá,-7.162,42.853
27007000000,Lugo,Begonte,-7.686,43.15
27008000000,Lugo,Bóveda,-7.485,42.624
27009000000,Lugo,Carballedo,-7.813,42.539
27010000000,Lugo,Castro de Rei,-7.399,43.207
27011000000,Lugo,Castroverde,-7.327,43.03
27012000000,Lugo,Cervantes,-7.064,42.873
27013000000,Lugo,Cervo,-7.411,43.672
27014000000,Lugo,O Corgo,-7.424,42.941
27015000000,Lugo,Cospeito,-7.557,43.236
27016000000,Lugo,Chantada,-7.769,42.607
27017000000,Lugo,Folgoso do Courel,-7.193,42.588
27018000000,Lugo,A Fonsagrada,-7.067,43.126
27019000000,Lugo,Foz,-7.26,43.568
27020000000,Lugo,Friol,-7.791,43.029
27021000000,Lugo,Xermade,-7.813,43.355
27022000000,Lugo,Guitiriz,-7.894,43.181
27023000000,Lugo,Guntín,-7.698,42.891
27024000000,Lugo,O Incio,-7.364,42.656
27025000000,Lugo,Xove,-7.509,43.686
27026000000,Lugo,Láncara,-7.444,42.865
27027000000,Lugo,Lourenzá,-7.299,43.471
27028000000,Lugo,Lugo,-7.556,43.01
27029000000,Lugo,Meira,-7.292,43.213
27030000000,Lugo,Mondoñedo,-7.364,43.43
27031000000,Lugo,Monforte de Lemos,-7.517,42.523
27032000000,Lugo,Monterroso,-7.837,42.793
27033000000,Lugo,Muras,-7.723,43.467
27034000000,Lugo,Navia de Suarna,-7.006,42.964
27035000000,Lugo,Negueira de Muñiz,-6.894,43.134
27037000000,Lugo,As Nogais,-7.109,42.809
27038000000,Lugo,Ourol,-7.642,43.565
27039000000,Lugo,Outeiro de Rei,-7.614,43.102
27040000000,Lugo,Palas de Rei,-7.869,42.873
27041000000,Lugo,Pantón,-7.623,42.506
27042000000,Lugo,Paradela,-7.565,42.761
27043000000,Lugo,O Páramo,-7.499,42.844
27044000000,Lugo,A Pastoriza,-7.352,43.3
27045000000,Lugo,Pedrafita do Cebreiro,-7.022,42.727
27046000000,Lugo,Pol,-7.353,43.13
27047000000,Lugo,A Pobra do Brollón,-7.393,42.557
27048000000,Lugo,A Pontenova,-7.192,43.348
27049000000,Lugo,Portomarín,-7.616,42.808
27050000000,Lugo,Quiroga,-7.274,42.476
27051000000,Lugo,Ribadeo,-7.04,43.536
27052000000,Lugo,Ribas de Sil,-7.288,42.466
27053000000,Lugo,Ribeira de Piquín,-7.203,43.2
27054000000,Lugo,Riotorto,-7.261,43.342
27055000000,Lugo,Samos,-7.327,42.731
27056000000,Lugo,Rábade,-7.622,43.121
27057000000,Lugo,Sarria,-7.416,42.777
27058000000,Lugo,O Saviñao,-7.64,42.586
27059000000,Lugo,Sober,-7.587,42.462
27060000000,Lugo,Taboada,-7.762,42.716
27061000000,Lugo,Trabada,-7.194,43.447
27062000000,Lugo,Triacastela,-7.243,42.755
27063000000,Lugo,O Valadouro,-7.438,43.549
27064000000,Lugo,O Vicedo,-7.675,43.733
27065000000,Lugo,Vilalba,-7.681,43.297
27066000000,Lugo,Viveiro,-7.597,43.661
27901000000,Lugo,Baralla,-7.251,42.894
27902000000,Lugo,Burela,-7.358,43.659
28001000000,Madrid,La Acebeda,-3.625,41.087
28002000000,Madrid,Ajalvir,-3.481,40.535
28003000000,Madrid,Alameda del Valle,-3.844,40.917
28004000000,Madrid,El Álamo,-3.991,40.228
28005000000,Madrid,Alcalá de Henares,-3.369,40.48
28006000000,Madrid,Alcobendas,-3.632,40.541
28007000000,Madrid,Alcorcón,-3.828,40.352
28008000000,Madrid,Aldea del Fresno,-4.202,40.326
28009000000,Madrid,Algete,-3.498,40.596
28010000000,Madrid,Alpedrete,-4.024,40.659
28011000000,Madrid,Ambite,-3.179,40.332
28012000000,Madrid,Anchuelo,-3.27,40.466
28013000000,Madrid,Aranjuez,-3.603,40.033
28014000000,Madrid,Arganda del Rey,-3.439,40.301
28015000000,Madrid,Arroyomolinos (Madrid),-3.919,40.268
28016000000,Madrid,El Atazar,-3.47,40.934
28017000000,Madrid,Batres,-3.924,40.211
28018000000,Madrid,Becerril de la Sierra,-3.986,40.717
28019000000,Madrid,Belmonte de Tajo,-3.339,40.134
28020000000,Madrid,Berzosa del Lozoya,-3.524,40.976
28021000000,Madrid,El Berrueco,-3.558,40.89
28022000000,Madrid,Boadilla del Monte,-3.876,40.408
28023000000,Madrid,El Boalo,-3.918,40.719
28024000000,Madrid,Braojos,-3.643,41.04
28025000000,Madrid,Brea de Tajo,-3.108,40.23
28026000000,Madrid,Brunete,-3.999,40.406
28027000000,Madrid,Buitrago del Lozoya,-3.636,40.993
28028000000,Madrid,Bustarviejo,-3.71,40.858
28029000000,Madrid,Cabanillas de la Sierra,-3.624,40.821
28030000000,Madrid,La Cabrera,-3.615,40.865
28031000000,Madrid,Cadalso de los Vidrios,-4.443,40.302
28032000000,Madrid,Camarma de Esteruelas,-3.379,40.55
28033000000,Madrid,Campo Real,-3.383,40.339
28034000000,Madrid,Canencia,-3.738,40.91
28035000000,Madrid,Carabaña,-3.237,40.257
28036000000,Madrid,Casarrubuelos,-3.834,40.172
28037000000,Madrid,Cenicientos,-4.467,40.264
28038000000,Madrid,Cercedilla,-4.056,40.743
28039000000,Madrid,Cervera de Buitrago,-3.53,40.922
28040000000,Madrid,Ciempozuelos,-3.617,40.159
28041000000,Madrid,Cobeña,-3.505,40.567
28042000000,Madrid,Colmenar del Arroyo,-4.202,40.419
28043000000,Madrid,Colmenar de Oreja,-3.388,40.108
28044000000,Madrid,Colmenarejo,-4.017,40.561
28045000000,Madrid,Colmenar Viejo,-3.767,40.658
28046000000,Madrid,Collado Mediano,-4.023,40.694
28047000000,Madrid,Collado Villalba,-3.993,40.643
28048000000,Madrid,Corpa,-3.263,40.425
28049000000,Madrid,Coslada,-3.567,40.427
28050000000,Madrid,Cubas de la Sagra,-3.838,40.192
28051000000,Madrid,Chapinería,-4.21,40.378
28052000000,Madrid,Chinchón,-3.422,40.141
28053000000,Madrid,Daganzo de Arriba,-3.458,40.545
28054000000,Madrid,El Escorial,-4.127,40.585
28055000000,Madrid,Estremera,-3.106,40.185
28056000000,Madrid,Fresnedillas de la Oliva,-4.17,40.488
28057000000,Madrid,Fresno de Torote,-3.412,40.593
28058000000,Madrid,Fuenlabrada,-3.791,40.282
28059000000,Madrid,Fuente el Saz de Jarama,-3.514,40.633
28060000000,Madrid,Fuentidueña de Tajo,-3.159,40.119
28061000000,Madrid,Galapagar,-4.004,40.578
28062000000,Madrid,Garganta de los Montes,-3.687,40.922
28063000000,Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,-3.718,40.965
28064000000,Madrid,Gascones,-3.642,41.019
28065000000,Madrid,Getafe,-3.729,40.304
28066000000,Madrid,Griñón,-3.85,40.214
28067000000,Madrid,Guadalix de la Sierra,-3.691,40.785
28068000000,Madrid,Guadarrama,-4.087,40.674
28069000000,Madrid,La Hiruela,-3.454,41.081
28070000000,Madrid,Horcajo de la Sierra-Aoslos,-3.586,41.066
28071000000,Madrid,Horcajuelo de la Sierra,-3.546,41.06
28072000000,Madrid,Hoyo de Manzanares,-3.907,40.622
28073000000,Madrid,Humanes de Madrid,-3.828,40.25
28074000000,Madrid,Leganés,-3.767,40.332
28075000000,Madrid,Loeches,-3.41,40.385
28076000000,Madrid,Lozoya,-3.793,40.952
28078000000,Madrid,Madarcos,-3.583,41.047
28079000000,Madrid,Madrid,-3.688,40.408
28080000000,Madrid,Majadahonda,-3.874,40.472
28082000000,Madrid,Manzanares el Real,-3.865,40.726
28083000000,Madrid,Meco,-3.329,40.554
28084000000,Madrid,Mejorada del Campo,-3.488,40.397
28085000000,Madrid,Miraflores de la Sierra,-3.765,40.814
28086000000,Madrid,El Molar (Madrid),-3.583,40.733
28087000000,Madrid,Los Molinos,-4.072,40.715
28088000000,Madrid,Montejo de la Sierra,-3.53,41.059
28089000000,Madrid,Moraleja de Enmedio,-3.86,40.26
28090000000,Madrid,Moralzarzal,-3.973,40.681
28091000000,Madrid,Morata de Tajuña,-3.434,40.229
28092000000,Madrid,Móstoles,-3.865,40.324
28093000000,Madrid,Navacerrada,-4.014,40.731
28094000000,Madrid,Navalafuente,-3.674,40.824
28095000000,Madrid,Navalagamella,-4.12,40.469
28096000000,Madrid,Navalcarnero,-4.015,40.288
28097000000,Madrid,Navarredonda y San Mamés,-3.726,40.991
28099000000,Madrid,Navas del Rey,-4.252,40.383
28100000000,Madrid,Nuevo Baztán,-3.243,40.366
28101000000,Madrid,Olmeda de las Fuentes,-3.222,40.37
28102000000,Madrid,Orusco de Tajuña,-3.209,40.284
28104000000,Madrid,Paracuellos de Jarama,-3.531,40.505
28106000000,Madrid,Parla,-3.771,40.238
28107000000,Madrid,Patones,-3.485,40.856
28108000000,Madrid,Pedrezuela,-3.603,40.746
28109000000,Madrid,Pelayos de la Presa,-4.336,40.359
28110000000,Madrid,Perales de Tajuña,-3.353,40.233
28111000000,Madrid,Pezuela de las Torres,-3.178,40.419
28112000000,Madrid,Pinilla del Valle,-3.818,40.927
28113000000,Madrid,Pinto,-3.698,40.243
28114000000,Madrid,Piñuécar-Gandullas,-3.599,41.033
28115000000,Madrid,Pozuelo de Alarcón,-3.816,40.436
28116000000,Madrid,Pozuelo del Rey,-3.322,40.367
28117000000,Madrid,Prádena del Rincón,-3.542,41.044
28118000000,Madrid,Puebla de la Sierra,-3.445,41.012
28119000000,Madrid,Quijorna,-4.058,40.427
28120000000,Madrid,Rascafría,-3.881,40.906
28121000000,Madrid,Redueña,-3.602,40.817
28122000000,Madrid,Ribatejada,-3.393,40.667
28123000000,Madrid,Rivas-Vaciamadrid,-3.516,40.328
28124000000,Madrid,Robledillo de la Jara,-3.524,40.952
28125000000,Madrid,Robledo de Chavela,-4.239,40.502
28126000000,Madrid,Robregordo,-3.594,41.107
28127000000,Madrid,Las Rozas de Madrid,-3.875,40.492
28128000000,Madrid,Rozas de Puerto Real,-4.49,40.31
28129000000,Madrid,San Agustín del Guadalix,-3.617,40.679
28130000000,Madrid,San Fernando de Henares,-3.535,40.425
28131000000,Madrid,San Lorenzo de El Escorial,-4.145,40.593
28132000000,Madrid,San Martín de la Vega,-3.57,40.208
28133000000,Madrid,San Martín de Valdeiglesias,-4.397,40.362
28134000000,Madrid,San Sebastián de los Reyes,-3.627,40.547
28135000000,Madrid,Santa María de la Alameda,-4.258,40.596
28136000000,Madrid,Santorcaz,-3.235,40.472
28137000000,Madrid,Los Santos de la Humosa,-3.26,40.501
28138000000,Madrid,La Serna del Monte,-3.626,41.033
28140000000,Madrid,Serranillos del Valle,-3.884,40.205
28141000000,Madrid,Sevilla la Nueva,-4.027,40.347
28143000000,Madrid,Somosierra,-3.581,41.133
28144000000,Madrid,Soto del Real,-3.788,40.753
28145000000,Madrid,Talamanca de Jarama,-3.515,40.746
28146000000,Madrid,Tielmes,-3.313,40.246
28147000000,Madrid,Titulcia,-3.571,40.136
28148000000,Madrid,Torrejón de Ardoz,-3.479,40.459
28149000000,Madrid,Torrejón de la Calzada,-3.795,40.2
28150000000,Madrid,Torrejón de Velasco,-3.779,40.187
28151000000,Madrid,Torrelaguna,-3.538,40.828
28152000000,Madrid,Torrelodones,-3.931,40.576
28153000000,Madrid,Torremocha de Jarama,-3.496,40.836
28154000000,Madrid,Torres de la Alameda,-3.363,40.407
28155000000,Madrid,Valdaracete,-3.192,40.21
28156000000,Madrid,Valdeavero,-3.332,40.631
28157000000,Madrid,Valdelaguna,-3.367,40.162
28158000000,Madrid,Valdemanco,-3.664,40.872
28159000000,Madrid,Valdemaqueda,-4.295,40.511
28160000000,Madrid,Valdemorillo,-4.067,40.502
28161000000,Madrid,Valdemoro,-3.679,40.189
28162000000,Madrid,Valdeolmos-Alalpardo,-3.475,40.63
28163000000,Madrid,Valdepiélagos,-3.464,40.763
28164000000,Madrid,Valdetorres de Jarama,-3.513,40.696
28165000000,Madrid,Valdilecha,-3.304,40.295
28166000000,Madrid,Valverde de Alcalá,-3.299,40.419
28167000000,Madrid,Velilla de San Antonio,-3.488,40.366
28168000000,Madrid,El Vellón,-3.581,40.766
28169000000,Madrid,Venturada,-3.618,40.8
28170000000,Madrid,Villaconejos,-3.486,40.104
28171000000,Madrid,Villa del Prado,-4.306,40.276
28172000000,Madrid,Villalbilla,-3.298,40.433
28173000000,Madrid,Villamanrique de Tajo,-3.239,40.068
28174000000,Madrid,Villamanta,-4.108,40.301
28175000000,Madrid,Villamantilla,-4.13,40.339
28176000000,Madrid,Villanueva de la Cañada,-4.003,40.448
28177000000,Madrid,Villanueva del Pardillo,-3.964,40.49
28178000000,Madrid,Villanueva de Perales,-4.101,40.347
28179000000,Madrid,Villar del Olmo,-3.235,40.336
28180000000,Madrid,Villarejo de Salvanés,-3.272,40.168
28181000000,Madrid,Villaviciosa de Odón,-3.902,40.359
28182000000,Madrid,Villavieja del Lozoya,-3.671,41.006
28183000000,Madrid,Zarzalejo,-4.182,40.548
28901000000,Madrid,Lozoyuela-Navas-Sieteiglesias,-3.618,40.928
28902000000,Madrid,Puentes Viejas,-3.583,40.964
28903000000,Madrid,Tres Cantos,-3.704,40.605
29001000000,Málaga,Alameda,-4.66,37.209
29002000000,Málaga,Alcaucín,-4.114,36.903
29003000000,Málaga,Alfarnate,-4.26,36.995
29004000000,Málaga,Alfarnatejo,-4.272,36.98
29005000000,Málaga,Algarrobo,-4.04,36.773
29006000000,Málaga,Algatocín,-5.275,36.574
29007000000,Málaga,Alhaurín de la Torre,-4.56,36.663
29008000000,Málaga,Alhaurín el Grande,-4.692,36.642
29009000000,Málaga,Almáchar,-4.216,36.809
29010000000,Málaga,Almargen,-5.021,37.002
29011000000,Málaga,Almogía,-4.541,36.825
29012000000,Málaga,Álora,-4.707,36.821
29013000000,Málaga,Alozaina,-4.855,36.728
29014000000,Málaga,Alpandeire,-5.203,36.634
29015000000,Málaga,Antequera,-4.558,37.014
29016000000,Málaga,Árchez,-3.991,36.839
29017000000,Málaga,Archidona,-4.39,37.097
29018000000,Málaga,Ardales,-4.845,36.876
29019000000,Málaga,Arenas,-4.044,36.816
29020000000,Málaga,Arriate,-5.142,36.799
29021000000,Málaga,Atajate,-5.245,36.64
29022000000,Málaga,Benadalid,-5.269,36.606
29023000000,Málaga,Benahavís,-5.047,36.524
29024000000,Málaga,Benalauría,-5.26,36.594
29025000000,Málaga,Benalmádena,-4.572,36.593
29026000000,Málaga,Benamargosa,-4.194,36.834
29027000000,Málaga,Benamocarra,-4.16,36.79
29028000000,Málaga,Benaoján,-5.254,36.719
29029000000,Málaga,Benarrabá,-5.276,36.552
29030000000,Málaga,El Borge,-4.235,36.814
29031000000,Málaga,El Burgo,-4.945,36.788
29032000000,Málaga,Campillos,-4.862,37.047
29033000000,Málaga,Canillas de Aceituno,-4.083,36.873
29034000000,Málaga,Canillas de Albaida,-3.988,36.846
29035000000,Málaga,Cañete la Real,-5.023,36.951
29036000000,Málaga,Carratraca,-4.821,36.854
29037000000,Málaga,Cartajima,-5.154,36.646
29038000000,Málaga,Cártama,-4.632,36.71
29039000000,Málaga,Casabermeja,-4.43,36.894
29040000000,Málaga,Casarabonela,-4.843,36.785
29041000000,Málaga,Casares,-5.274,36.443
29042000000,Málaga,Coín,-4.76,36.66
29043000000,Málaga,Colmenar,-4.336,36.903
29044000000,Málaga,Comares,-4.246,36.85
29045000000,Málaga,Cómpeta,-3.975,36.833
29046000000,Málaga,Cortes de la Frontera,-5.342,36.618
29047000000,Málaga,Cuevas Bajas,-4.488,37.236
29048000000,Málaga,Cuevas del Becerro,-5.047,36.875
29049000000,Málaga,Cuevas de San Marcos,-4.414,37.268
29050000000,Málaga,Cútar,-4.229,36.831
29051000000,Málaga,Estepona,-5.146,36.427
29052000000,Málaga,Faraján,-5.189,36.616
29053000000,Málaga,Frigiliana,-3.899,36.793
29054000000,Málaga,Fuengirola,-4.624,36.539
29055000000,Málaga,Fuente de Piedra,-4.732,37.136
29056000000,Málaga,Gaucín,-5.315,36.517
29057000000,Málaga,Genalguacil,-5.236,36.545
29058000000,Málaga,Guaro,-4.833,36.656
29059000000,Málaga,Humilladero,-4.701,37.113
29060000000,Málaga,Igualeja,-5.122,36.631
29061000000,Málaga,Istán,-4.95,36.582
29062000000,Málaga,Iznate,-4.185,36.776
29063000000,Málaga,Jimera de Líbar,-5.275,36.651
29064000000,Málaga,Jubrique,-5.215,36.564
29065000000,Málaga,Júzcar,-5.171,36.626
29066000000,Málaga,Macharaviaya,-4.214,36.763
29067000000,Málaga,Málaga,-4.42,36.72
29068000000,Málaga,Manilva,-5.251,36.378
29069000000,Málaga,Marbella,-4.884,36.51
29070000000,Málaga,Mijas,-4.639,36.593
29071000000,Málaga,Moclinejo,-4.254,36.771
29072000000,Málaga,Mollina,-4.658,37.126
29073000000,Málaga,Monda,-4.833,36.63
29074000000,Málaga,Montejaque,-5.252,36.734
29075000000,Málaga,Nerja,-3.877,36.745
29076000000,Málaga,Ojén,-4.857,36.564
29077000000,Málaga,Parauta,-5.13,36.657
29079000000,Málaga,Periana,-4.19,36.927
29080000000,Málaga,Pizarra,-4.709,36.767
29081000000,Málaga,Pujerra,-5.149,36.613
29082000000,Málaga,Rincón de la Victoria,-4.292,36.716
29083000000,Málaga,Riogordo,-4.294,36.916
29084000000,Málaga,Ronda,-5.165,36.737
29085000000,Málaga,Salares,-4.024,36.854
29086000000,Málaga,Sayalonga,-4.013,36.798
29087000000,Málaga,Sedella,-4.034,36.862
29088000000,Málaga,Sierra de Yeguas,-4.869,37.124
29089000000,Málaga,Teba,-4.922,36.981
29090000000,Málaga,Tolox,-4.904,36.688
29091000000,Málaga,Torrox,-3.953,36.759
29092000000,Málaga,Totalán,-4.297,36.765
29093000000,Málaga,Valle de Abdalajís,-4.682,36.931
29094000000,Málaga,Vélez-Málaga,-4.102,36.783
29095000000,Málaga,Villanueva de Algaidas,-4.451,37.187
29096000000,Málaga,Villanueva del Rosario,-4.364,36.997
29097000000,Málaga,Villanueva del Trabuco,-4.337,37.029
29098000000,Málaga,Villanueva de Tapia,-4.334,37.184
29099000000,Málaga,Viñuela,-4.141,36.862
29100000000,Málaga,Yunquera,-4.921,36.731
29901000000,Málaga,Torremolinos,-4.498,36.621
29902000000,Málaga,Villanueva de la Concepción,-4.531,36.93
29903000000,Málaga,Montecorto,-5.299,36.816
29904000000,Málaga,Serrato,-4.981,36.885
30001000000,Murcia,Abanilla,-1.043,38.208
30002000000,Murcia,Abarán,-1.401,38.203
30003000000,Murcia,Águilas,-1.581,37.404
30004000000,Murcia,Albudeite,-1.386,38.028
30005000000,Murcia,Alcantarilla,-1.213,37.972
30006000000,Murcia,Aledo,-1.573,37.794
30007000000,Murcia,Alguazas,-1.241,38.05
30008000000,Murcia,Alhama de Murcia,-1.425,37.852
30009000000,Murcia,Archena,-1.298,38.113
30010000000,Murcia,Beniel,-1.002,38.047
30011000000,Murcia,Blanca,-1.376,38.181
30012000000,Murcia,Bullas,-1.67,38.05
30013000000,Murcia,Calasparra,-1.694,38.231
30014000000,Murcia,Campos del Río,-1.348,38.039
30015000000,Murcia,Caravaca de la Cruz,-1.864,38.105
30016000000,Murcia,Cartagena,-0.982,37.6
30017000000,Murcia,Cehegín,-1.8,38.098
30018000000,Murcia,Ceutí,-1.27,38.079
30019000000,Murcia,Cieza (Murcia),-1.428,38.237
30020000000,Murcia,Fortuna,-1.123,38.179
30021000000,Murcia,Fuente Álamo de Murcia,-1.17,37.724
30022000000,Murcia,Jumilla,-1.327,38.476
30023000000,Murcia,Librilla,-1.351,37.886
30024000000,Murcia,Lorca,-1.699,37.677
30025000000,Murcia,Lorquí,-1.254,38.082
30026000000,Murcia,Mazarrón,-1.317,37.598
30027000000,Murcia,Molina de Segura,-1.212,38.051
30028000000,Murcia,Moratalla,-1.892,38.189
30029000000,Murcia,Mula,-1.49,38.042
30030000000,Murcia,Murcia,-1.13,37.983
30031000000,Murcia,Ojós,-1.342,38.148
30032000000,Murcia,Pliego,-1.506,37.991
30033000000,Murcia,Puerto Lumbreras,-1.81,37.56
30034000000,Murcia,Ricote,-1.364,38.153
30035000000,Murcia,San Javier,-0.835,37.806
30036000000,Murcia,San Pedro del Pinatar,-0.792,37.836
30037000000,Murcia,Torre-Pacheco,-0.953,37.743
30038000000,Murcia,Las Torres de Cotillas,-1.24,38.028
30039000000,Murcia,Totana,-1.503,37.77
30040000000,Murcia,Ulea,-1.332,38.138
30041000000,Murcia,La Unión,-0.875,37.619
30042000000,Murcia,Villanueva del Río Segura,-1.324,38.137
30043000000,Murcia,Yecla,-1.115,38.613
30901000000,Murcia,Santomera,-1.048,38.061
30902000000,Murcia,Los Alcázares,-0.852,37.739
31001000000,Navarra,Abáigar,-2.143,42.648
31002000000,Navarra,Abárzuza,-2.022,42.727
31002000000,Navarra,Abartzuza,-2.022,42.727
31003000000,Navarra,Abaurregaina,-1.209,42.904
31003000000,Navarra,Abaurrea Alta,-1.209,42.904
31004000000,Navarra,Abaurrepea,-1.216,42.912
31004000000,Navarra,Abaurrea Baja,-1.216,42.912
31005000000,Navarra,Aberin,-2.009,42.62
31006000000,Navarra,Ablitas,-1.638,41.974
31007000000,Navarra,Adiós,-1.736,42.686
31008000000,Navarra,Aguilar de Codés,-2.389,42.613
31009000000,Navarra,Aibar,-1.36,42.592
31009000000,Navarra,Oibar,-1.36,42.592
31010000000,Navarra,Altsasu,-2.171,42.895
31010000000,Navarra,Alsasua,-2.171,42.895
31011000000,Navarra,Allín,-2.076,42.709
31011000000,Navarra,Allin,-2.076,42.709
31012000000,Navarra,Allo,-2.021,42.567
31013000000,Navarra,Améscoa Baja,-2.134,42.775
31014000000,Navarra,Ancín,-2.187,42.66
31014000000,Navarra,Antzin,-2.187,42.66
31015000000,Navarra,Andosilla,-1.942,42.378
31016000000,Navarra,Ansoáin,-1.645,42.834
31016000000,Navarra,Antsoain,-1.645,42.834
31017000000,Navarra,Anue,-1.617,42.963
31018000000,Navarra,Añorbe,-1.714,42.658
31019000000,Navarra,Aoiz,-1.37,42.786
31019000000,Navarra,Agoitz,-1.37,42.786
31020000000,Navarra,Araitz,-1.984,43.038
31021000000,Navarra,Aranarache,-2.229,42.779
31021000000,Navarra,Aranaratxe,-2.229,42.779
31022000000,Navarra,Arantza,-1.727,43.196
31023000000,Navarra,Aranguren,-1.535,42.789
31024000000,Navarra,Arano,-1.895,43.199
31025000000,Navarra,Arakil,-1.864,42.925
31026000000,Navarra,Aras,-2.355,42.562
31027000000,Navarra,Arbizu,-2.039,42.916
31028000000,Navarra,Arce,-1.375,42.853
31028000000,Navarra,Artzi,-1.375,42.853
31029000000,Navarra,Los Arcos,-2.193,42.569
31030000000,Navarra,Arellano,-2.046,42.607
31031000000,Navarra,Areso,-1.951,43.081
31032000000,Navarra,Arguedas,-1.598,42.177
31033000000,Navarra,Aria,-1.267,42.953
31034000000,Navarra,Aribe,-1.263,42.943
31035000000,Navarra,Armañanzas,-2.285,42.56
31036000000,Navarra,Arróniz,-2.091,42.589
31037000000,Navarra,Arruazu,-2.0,42.923
31038000000,Navarra,Artajona,-1.765,42.589
31039000000,Navarra,Artazu,-1.839,42.692
31040000000,Navarra,Atetz,-1.71,42.939
31041000000,Navarra,Ayegui,-2.039,42.657
31041000000,Navarra,Aiegi,-2.039,42.657
31042000000,Navarra,Azagra,-1.893,42.309
31043000000,Navarra,Azuelo,-2.35,42.609
31044000000,Navarra,Bakaiku,-2.103,42.893
31045000000,Navarra,Barásoain,-1.647,42.604
